Caller Method,Caller Library,Callee Visibility,Declared Callee Method,Declared Callee Library,Actual Callee Method,Actual Callee Library,Count,Reflective,DynamicProxy,Service Bypass
org.springframework.beans.factory.config.BeanDefinitionVisitor::visitPropertyValues(Lorg/springframework/beans/MutablePropertyValues;)V,org.springframework:spring-beans:4.2.5.RELEASE,public,org.springframework.util.ObjectUtils::nullSafeEquals(Ljava/lang/Object;Ljava/lang/Object;)Z,org.springframework:spring-core:4.2.5.RELEASE,org.springframework.util.ObjectUtils::nullSafeEquals(Ljava/lang/Object;Ljava/lang/Object;)Z,org.springframework:spring-core:4.2.5.RELEASE,7116,false,false,
org.springframework.data.repository.config.RepositoryConfigurationUtils::exposeRegistration(Lorg/springframework/data/repository/config/RepositoryConfigurationExtension;Lorg/springframework/beans/factory/support/BeanDefinitionRegistry;Lorg/springframework/data/repository/config/RepositoryConfigurationSource;)V,org.springframework.data:spring-data-commons:1.11.0.RELEASE,public,org.springframework.beans.factory.support.BeanDefinitionRegistry::registerBeanDefinition(Ljava/lang/String;Lorg/springframework/beans/factory/config/BeanDefinition;)V,org.springframework:spring-beans:4.2.5.RELEASE,org.springframework.beans.factory.support.DefaultListableBeanFactory::registerBeanDefinition(Ljava/lang/String;Lorg/springframework/beans/factory/config/BeanDefinition;)V,org.springframework:spring-beans:4.2.5.RELEASE,12,false,false,
org.springframework.data.convert.DefaultTypeMapper::writeType(Lorg/springframework/data/util/TypeInformation;Ljava/lang/Object;)V,org.springframework.data:spring-data-commons:1.11.0.RELEASE,public,org.springframework.data.convert.TypeAliasAccessor::writeTypeTo(Ljava/lang/Object;Ljava/lang/Object;)V,org.springframework.data:spring-data-commons:1.11.0.RELEASE,org.springframework.data.mongodb.core.convert.DefaultMongoTypeMapper$DBObjectTypeAliasAccessor::writeTypeTo(Ljava/lang/Object;Ljava/lang/Object;)V,org.springframework.data:spring-data-mongodb:1.8.0.RELEASE,513,false,false,
org.springframework.data.repository.query.ParametersParameterAccessor$BindableParameterIterator::next()Ljava/lang/Object;,org.springframework.data:spring-data-commons:1.11.0.RELEASE,public,org.springframework.data.repository.query.ParametersParameterAccessor::getBindableValue(I)Ljava/lang/Object;,org.springframework.data:spring-data-commons:1.11.0.RELEASE,org.springframework.data.mongodb.repository.query.MongoParametersParameterAccessor::getBindableValue(I)Ljava/lang/Object;,org.springframework.data:spring-data-mongodb:1.8.0.RELEASE,79,false,false,
org.springframework.beans.factory.support.AbstractBeanDefinition::AbstractBeanDefinition(Lorg/springframework/beans/factory/config/BeanDefinition;)V,org.springframework:spring-beans:4.2.5.RELEASE,public,org.springframework.beans.factory.config.BeanDefinition::getScope()Ljava/lang/String;,org.springframework:spring-beans:4.2.5.RELEASE,org.springframework.context.annotation.ScannedGenericBeanDefinition::getScope()Ljava/lang/String;,org.springframework:spring-context:4.2.5.RELEASE,114,false,false,
org.springframework.core.env.AbstractEnvironment::AbstractEnvironment()V,org.springframework:spring-core:4.2.5.RELEASE,public,org.apache.commons.logging.LogFactory::getLog(Ljava/lang/Class;)Lorg/apache/commons/logging/Log;,org.slf4j:jcl-over-slf4j:1.7.13,org.apache.commons.logging.LogFactory::getLog(Ljava/lang/Class;)Lorg/apache/commons/logging/Log;,org.slf4j:jcl-over-slf4j:1.7.13,1477,false,false,
com.capitalone.dashboard.event.sync.SyncDashboard::associateCodeQuality(Lcom/capitalone/dashboard/model/Component;Lcom/capitalone/dashboard/model/CollectorItem;)Z,com.capitalone.dashboard:core:3.6.9-SNAPSHOT,public,com.google.common.collect.Lists::newArrayList(Ljava/lang/Iterable;)Ljava/util/ArrayList;,com.google.guava:guava:19.0,com.google.common.collect.Lists::newArrayList(Ljava/lang/Iterable;)Ljava/util/ArrayList;,com.google.guava:guava:19.0,4,false,false,
org.springframework.beans.factory.support.AbstractBeanDefinition::AbstractBeanDefinition(Lorg/springframework/beans/factory/config/BeanDefinition;)V,org.springframework:spring-beans:4.2.5.RELEASE,public,org.springframework.beans.factory.support.AbstractBeanDefinition::setAutowireCandidate(Z)V,org.springframework:spring-beans:4.2.5.RELEASE,org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader$ConfigurationClassBeanDefinition::setAutowireCandidate(Z)V,org.springframework:spring-context:4.2.5.RELEASE,282,false,false,
org.springframework.beans.factory.config.BeanDefinitionVisitor::visitParentName(Lorg/springframework/beans/factory/config/BeanDefinition;)V,org.springframework:spring-beans:4.2.5.RELEASE,public,org.springframework.beans.factory.config.BeanDefinition::getParentName()Ljava/lang/String;,org.springframework:spring-beans:4.2.5.RELEASE,org.springframework.context.annotation.ScannedGenericBeanDefinition::getParentName()Ljava/lang/String;,org.springframework:spring-context:4.2.5.RELEASE,38,false,false,
com.mysema.query.types.path.BeanPath::createNumber(Ljava/lang/String;Ljava/lang/Class;)Lcom/mysema/query/types/path/NumberPath;,com.mysema.querydsl:querydsl-core:3.6.0,protected,com.mysema.query.types.path.BeanPath::forProperty(Ljava/lang/String;)Lcom/mysema/query/types/PathMetadata;,com.mysema.querydsl:querydsl-core:3.6.0,com.capitalone.dashboard.model.QPerformance::forProperty(Ljava/lang/String;)Lcom/mysema/query/types/PathMetadata;,com.capitalone.dashboard:core:3.6.9-SNAPSHOT,1,false,false,
