Class Name,Class Visibility,Class Library,Usage,Used In Library
org.apache.cxf.interceptor.Fault,public,org.apache.cxf:cxf-core:3.1.2,instantiation,org.apache.cxf:cxf-rt-frontend-jaxrs:3.1.2
com.alibaba.json.bvt.ref.RefTest13$Entity,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
org.hibernate.Hibernate,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
org.apache.cxf.message.ExchangeImpl,public,org.apache.cxf:cxf-core:3.1.2,method call,org.apache.cxf:cxf-rt-transports-http:3.1.2
javax.ws.rs.core.Form,public,javax.ws.rs:javax.ws.rs-api:2.0.1,cast,org.apache.cxf:cxf-rt-frontend-jaxrs:3.1.2
org.springframework.web.bind.annotation.PathVariable,public,org.springframework:spring-web:4.3.7.RELEASE,cast,org.springframework:spring-webmvc:4.3.7.RELEASE
javax.ws.rs.core.MultivaluedMap,public,javax.ws.rs:javax.ws.rs-api:2.0.1,cast,org.apache.cxf:cxf-rt-frontend-jaxrs:3.1.2
com.alibaba.json.bvt.writeClassName.StrictAutoTypeTest_0$V3,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
org.springframework.context.support.ApplicationListenerDetector,default,org.springframework:spring-context:4.3.7.RELEASE,method call,org.springframework:spring-beans:4.3.7.RELEASE
com.alibaba.json.bvt.date.DateTest_dotnet$Model,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
javax.ws.rs.ext.ReaderInterceptorContext,public,javax.ws.rs:javax.ws.rs-api:2.0.1,subtyping,org.glassfish.jersey.core:jersey-common:2.23.2
com.alibaba.json.bvt.bug.Bug_for_issue_449$ExaminationPojo,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
org.apache.cxf.configuration.spring.ConfigurerImpl,public,org.apache.cxf:cxf-core:3.1.2,method call,org.springframework:spring-beans:4.3.7.RELEASE
org.springframework.context.ConfigurableApplicationContext,public,org.springframework:spring-context:4.3.7.RELEASE,subtyping,org.springframework:spring-web:4.3.7.RELEASE
com.alibaba.json.bvt.bug.Bug_for_issue_435$ModelFloat,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
org.springframework.cache.support.NullValue,public,org.springframework:spring-context:4.3.7.RELEASE,Class.forName,com.alibaba:fastjson:1.2.76
com.alibaba.json.bvt.parser.deser.deny.DenyTest8$Model,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
com.alibaba.json.bvt.parser.deser.deny.DenyTest12$Model,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
org.springframework.web.servlet.config.annotation.DelegatingWebMvcConfiguration$$EnhancerBySpringCGLIB$$8e89ad05$$FastClassBySpringCGLIB$$a16382fe,public,unknownLib,Class.forName,org.springframework:spring-core:4.3.7.RELEASE
org.springframework.beans.factory.xml.ResourceEntityResolver,public,org.springframework:spring-beans:4.3.7.RELEASE,instantiation,org.springframework:spring-web:4.3.7.RELEASE
com.alibaba.json.bvt.issue_1500.Issue1582$Model,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
javax.ws.rs.core.Variant,public,javax.ws.rs:javax.ws.rs-api:2.0.1,cast,org.apache.cxf:cxf-rt-frontend-jaxrs:3.1.2
org.w3c.dom.Node,public,xml-apis:xml-apis:1.0.b2,cast,xerces:xercesImpl:2.8.1
com.alibaba.fastjson.support.spring.FastJsonJsonView,public,com.alibaba:fastjson:1.2.76,method call,org.springframework:spring-context:4.3.7.RELEASE
