Class Name	Class Visibility	Class Library	Usage	Used In Library
org.glowroot.agent.plugin.api.config.ConfigListener	public	org.glowroot:glowroot-agent-plugin-api:0.13.7-SNAPSHOT	subtyping	org.glowroot:glowroot-agent-core-unshaded:0.13.7-SNAPSHOT
java.sql.ResultSet	public	java.sql	subtyping	com.h2database:h2:1.3.176
org.glowroot.common2.repo.ConfigRepository	public	org.glowroot:glowroot-common2:0.13.7-SNAPSHOT	subtyping	org.glowroot:glowroot-agent-embedded-unshaded:0.13.7-SNAPSHOT
org.glowroot.common.model.TransactionNameSummaryCollector	public	org.glowroot:glowroot-common:0.13.7-SNAPSHOT	method call	org.glowroot:glowroot-agent-embedded-unshaded:0.13.7-SNAPSHOT
org.glowroot.common2.repo.IncidentRepository$OpenIncident	public	org.glowroot:glowroot-common2:0.13.7-SNAPSHOT	cast	org.glowroot:glowroot-agent-embedded-unshaded:0.13.7-SNAPSHOT
org.h2.jdbc.JdbcPreparedStatement	public	com.h2database:h2:1.3.176	method call	org.glowroot:glowroot-agent-embedded-unshaded:0.13.7-SNAPSHOT
com.google.common.primitives.Longs	private	com.google.guava:guava:31.0.1-jre	method call	org.glowroot:glowroot-agent-embedded-unshaded:0.13.7-SNAPSHOT
org.glowroot.wire.api.model.TraceOuterClass$Trace$Attribute	public	org.glowroot:glowroot-wire-api:0.13.7-SNAPSHOT	method call	com.google.protobuf:protobuf-java:3.5.1
org.glowroot.common.live.LiveTraceRepository$Entries	public	org.glowroot:glowroot-common:0.13.7-SNAPSHOT	cast	org.glowroot:glowroot-agent-embedded-unshaded:0.13.7-SNAPSHOT
com.google.protobuf.Internal$EnumLite	public	com.google.protobuf:protobuf-java:3.5.1	subtyping	org.glowroot:glowroot-wire-api:0.13.7-SNAPSHOT
org.glowroot.common.model.LazyHistogram$ScratchBuffer	public	org.glowroot:glowroot-common:0.13.7-SNAPSHOT	instantiation	org.glowroot:glowroot-agent-embedded-unshaded:0.13.7-SNAPSHOT
ch.qos.logback.core.util.CachingDateFormatter	public	ch.qos.logback:logback-core:1.2.3	instantiation	ch.qos.logback:logback-classic:1.2.3
org.glowroot.wire.api.model.AgentConfigOuterClass$AgentConfig$AlertConfig$AlertSeverity	public	org.glowroot:glowroot-wire-api:0.13.7-SNAPSHOT	method call	org.glowroot:glowroot-agent-embedded-unshaded:0.13.7-SNAPSHOT
