SubClass,Sub Library,Super Class/Interface,Super Class/Interface Visibility,Super Library,Count
io.restassured.internal.RequestSpecificationImpl$_cookie_closure10,io.rest-assured:rest-assured:4.4.0,groovy.lang.Closure,public,org.codehaus.groovy:groovy:3.0.8,1
io.restassured.internal.common.assertion.HyphenQuoteFragmentEscaper,io.rest-assured:rest-assured-common:4.4.0,groovy.lang.GroovyObject,public,org.codehaus.groovy:groovy:3.0.8,1
io.restassured.internal.RequestSpecificationImpl$1,io.rest-assured:rest-assured:4.4.0,groovy.lang.GroovyObject,public,org.codehaus.groovy:groovy:3.0.8,1
io.restassured.internal.MapCreator$_isRestAssuredArguments_closure1,io.rest-assured:rest-assured:4.4.0,org.codehaus.groovy.runtime.GeneratedClosure,public,org.codehaus.groovy:groovy:3.0.8,1
org.apache.johnzon.core.JsonProviderImpl$JsonProviderDelegate,org.apache.johnzon:johnzon-core:1.1.11,javax.json.spi.JsonProvider,public,jakarta.json:jakarta.json-api:1.1.6,1
org.apache.johnzon.core.JsonProviderImpl,org.apache.johnzon:johnzon-core:1.1.11,javax.json.spi.JsonProvider,public,jakarta.json:jakarta.json-api:1.1.6,1
io.restassured.internal.SpecificationMerger,io.rest-assured:rest-assured:4.4.0,groovy.lang.GroovyObject,public,org.codehaus.groovy:groovy:3.0.8,1
io.restassured.internal.RequestSpecificationImpl$_getPathParams_closure40,io.rest-assured:rest-assured:4.4.0,org.codehaus.groovy.runtime.GeneratedClosure,public,org.codehaus.groovy:groovy:3.0.8,1
io.restassured.internal.ResponseSpecificationImpl,io.rest-assured:rest-assured:4.4.0,groovy.lang.GroovyObject,public,org.codehaus.groovy:groovy:3.0.8,1
io.restassured.assertion.BodyMatcherGroup$_requiresPathParsing_closure4,io.rest-assured:rest-assured:4.4.0,org.codehaus.groovy.runtime.GeneratedClosure,public,org.codehaus.groovy:groovy:3.0.8,1
io.restassured.assertion.CookieMatcher$_getCookies_closure1,io.rest-assured:rest-assured:4.4.0,groovy.lang.Closure,public,org.codehaus.groovy:groovy:3.0.8,1
io.restassured.internal.ResponseSpecificationImpl$_header_closure7,io.rest-assured:rest-assured:4.4.0,org.codehaus.groovy.runtime.GeneratedClosure,public,org.codehaus.groovy:groovy:3.0.8,1
io.restassured.path.json.mapper.factory.JohnzonObjectMapperFactory,io.rest-assured:json-path:4.4.0,io.restassured.common.mapper.factory.ObjectMapperFactory,public,io.rest-assured:rest-assured-common:4.4.0,1
org.eclipse.yasson.internal.serializer.NullSerializer,org.eclipse:yasson:1.0.6,javax.json.bind.serializer.JsonbSerializer,public,jakarta.json.bind:jakarta.json.bind-api:1.0.2,1
io.restassured.internal.RequestSpecificationImpl$_getURI_closure39,io.rest-assured:rest-assured:4.4.0,org.codehaus.groovy.runtime.GeneratedClosure,public,org.codehaus.groovy:groovy:3.0.8,1
io.restassured.internal.LogSpecificationImpl,io.rest-assured:rest-assured:4.4.0,groovy.lang.GroovyObject,public,org.codehaus.groovy:groovy:3.0.8,1
io.restassured.assertion.BodyMatcher$_isXPathMatcher_closure3,io.rest-assured:rest-assured:4.4.0,groovy.lang.Closure,public,org.codehaus.groovy:groovy:3.0.8,1
io.restassured.internal.ResponseSpecificationImpl$_statusLine_closure4,io.rest-assured:rest-assured:4.4.0,groovy.lang.Closure,public,org.codehaus.groovy:groovy:3.0.8,1
io.restassured.internal.SpecificationMerger$_mergeSessionId_closure2,io.rest-assured:rest-assured:4.4.0,groovy.lang.Closure,public,org.codehaus.groovy:groovy:3.0.8,1
