Class Name,Class Visibility,Class Library,Usage,Used In Library
com.fasterxml.jackson.core.filter.FilteringParserDelegate,public,com.fasterxml.jackson.core:jackson-core:2.12.3,method call,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.core.JsonParser$NumberType,public,com.fasterxml.jackson.core:jackson-core:2.12.3,method call,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.databind.objectid.ObjectId825BTest$Dec,default,unknownLib,Class.forName,com.fasterxml.jackson.core:jackson-databind:2.12.3
java.lang.Class,public,unknownLib,Class.forName,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.core.json.JsonWriteFeature,public,com.fasterxml.jackson.core:jackson-core:2.12.3,method call,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.annotation.JsonPropertyOrder,public,com.fasterxml.jackson.core:jackson-annotations:2.12.3,cast,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.databind.objectid.JSOGDeserialize622Test$SubInner,public,unknownLib,Class.forName,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.databind.deser.creators.TestPolymorphicDelegating$Issue580Impl,default,unknownLib,Class.forName,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.databind.type.RecursiveType1658Test$Tree,default,unknownLib,Class.forName,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.databind.node.NodeCursor$ArrayCursor,protected,com.fasterxml.jackson.core:jackson-databind:2.12.3,method call,com.fasterxml.jackson.core:jackson-core:2.12.3
com.fasterxml.jackson.core.json.JsonWriteFeature,public,com.fasterxml.jackson.core:jackson-core:2.12.3,cast,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.core.io.SerializedString,public,com.fasterxml.jackson.core:jackson-core:2.12.3,method call,com.fasterxml.jackson.core:jackson-databind:2.12.3
java.util.Collections$SingletonList,private,unknownLib,Class.forName,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.databind.struct.PojoAsArray646Test$TheItem,default,unknownLib,Class.forName,com.fasterxml.jackson.core:jackson-databind:2.12.3
java.lang.String,public,unknownLib,Class.forName,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.annotation.JsonView,public,com.fasterxml.jackson.core:jackson-annotations:2.12.3,cast,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.annotation.JsonAutoDetect$Visibility,public,com.fasterxml.jackson.core:jackson-annotations:2.12.3,method call,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.databind.jsontype.vld.CustomPTVMatchersTest$CustomBad,default,unknownLib,Class.forName,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.databind.objectid.ObjectId825BTest$CTV,default,unknownLib,Class.forName,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.core.JsonGenerator,public,com.fasterxml.jackson.core:jackson-core:2.12.3,subtyping,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.core.JsonToken,public,com.fasterxml.jackson.core:jackson-core:2.12.3,method call,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.databind.exc.ValueInstantiationException,public,com.fasterxml.jackson.core:jackson-databind:2.12.3,method call,com.fasterxml.jackson.core:jackson-core:2.12.3
com.fasterxml.jackson.databind.type.TestTypeFactory3108$ConcreteType3108,default,unknownLib,Class.forName,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.core.base.ParserMinimalBase,public,com.fasterxml.jackson.core:jackson-core:2.12.3,subtyping,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.databind.jsontype.jdk.TypedContainerSerTest$Issue508A,default,unknownLib,Class.forName,com.fasterxml.jackson.core:jackson-databind:2.12.3
java.util.HashSet,public,unknownLib,Class.forName,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.annotation.SimpleObjectIdResolver,public,com.fasterxml.jackson.core:jackson-annotations:2.12.3,method call,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.databind.objectid.AbstractWithObjectIdTest$ListWrapper,default,unknownLib,Class.forName,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.annotation.JsonAutoDetect,public,com.fasterxml.jackson.core:jackson-annotations:2.12.3,cast,com.fasterxml.jackson.core:jackson-databind:2.12.3
