Class Name	Class Visibility	Class Library	Usage	Used In Library
org.apache.logging.log4j.core.pattern.LineSeparatorPatternConverter	public	org.apache.logging.log4j:log4j-core:2.13.2	Class.forName	org.apache.logging.log4j:log4j-core:2.13.2
org.apache.log4j.Layout	public	log4j:log4j:1.2.17	Class.forName	log4j:log4j:1.2.17
java.sql.Connection	public	java.sql	subtyping	net.sourceforge.jtds:jtds:1.3.0
org.apache.logging.log4j.core.pattern.EqualsReplacementConverter	public	org.apache.logging.log4j:log4j-core:2.13.2	Class.forName	org.apache.logging.log4j:log4j-core:2.13.2
org.apache.logging.log4j.core.filter.StructuredDataFilter	public	org.apache.logging.log4j:log4j-core:2.13.2	Class.forName	org.apache.logging.log4j:log4j-core:2.13.2
org.apache.logging.log4j.core.util.KeyValuePair	public	org.apache.logging.log4j:log4j-core:2.13.2	Class.forName	org.apache.logging.log4j:log4j-core:2.13.2
org.jboss.logging.Logger	public	org.jboss.logging:jboss-logging:3.3.0.Final	method call	org.hibernate.common:hibernate-commons-annotations:5.0.1.Final
org.apache.logging.log4j.core.layout.PatternLayout	public	org.apache.logging.log4j:log4j-core:2.13.2	Class.forName	org.apache.logging.log4j:log4j-core:2.13.2
org.springframework.core.convert.TypeDescriptor	public	org.springframework:spring-core:4.3.20.RELEASE	instantiation	org.springframework:spring-beans:4.3.20.RELEASE
java.sql.Timestamp	public	java.sql	cast	com.alibaba:druid:1.2.5
java.util.stream.Stream	public	unknownLib	Class.forName	org.springframework:spring:2.5.6.SEC03
org.apache.logging.log4j.core.layout.LevelPatternSelector	public	org.apache.logging.log4j:log4j-core:2.13.2	Class.forName	org.apache.logging.log4j:log4j-core:2.13.2
org.apache.logging.log4j.spi.AbstractLogger	public	org.apache.logging.log4j:log4j-api:2.13.2	cast	org.jboss.logging:jboss-logging:3.3.0.Final
org.springframework.expression.BeanResolver	public	org.springframework:spring-expression:4.3.20.RELEASE	subtyping	org.springframework:spring-context:4.3.20.RELEASE
java.sql.Date	public	java.sql	instantiation	org.hibernate:hibernate-core:5.1.0.Final
org.apache.log4j.spi.ThrowableInformation	public	log4j:log4j:1.2.17	method call	org.apache.logging.log4j:log4j-1.2-api:2.10.0
org.apache.logging.log4j.LogManager	default	org.apache.logging.log4j:log4j-api:2.13.2	method call	org.jboss.logging:jboss-logging:3.3.0.Final
java.sql.ParameterMetaData	public	java.sql	cast	net.sourceforge.jtds:jtds:1.3.0
java.sql.Statement	public	java.sql	cast	com.alibaba:druid:1.2.5
org.springframework.core.convert.TypeDescriptor	public	org.springframework:spring-core:4.3.20.RELEASE	instantiation	org.springframework:spring:2.5.6.SEC03
org.springframework.core.ResolvableTypeProvider	public	org.springframework:spring-core:4.3.20.RELEASE	subtyping	org.springframework:spring-context:4.3.20.RELEASE
org.apache.logging.log4j.web.WebLookup	public	org.apache.logging.log4j:log4j-web:2.10.0	Class.forName	org.apache.logging.log4j:log4j-api:2.13.2
com.fasterxml.jackson.databind.ObjectMapper	public	com.fasterxml.jackson.core:jackson-databind:2.10.0	Class.forName	org.apache.logging.log4j:log4j-api:2.13.2
org.springframework.beans.factory.BeanFactoryAware	public	org.springframework:spring:2.5.6.SEC03	subtyping	org.springframework:spring-context:4.3.20.RELEASE
org.apache.logging.log4j.core.config.plugins.convert.TypeConverters$IntegerConverter	public	org.apache.logging.log4j:log4j-core:2.13.2	Class.forName	org.apache.logging.log4j:log4j-core:2.13.2
org.springframework.beans.factory.config.DestructionAwareBeanPostProcessor	public	org.springframework:spring:2.5.6.SEC03	subtyping	org.springframework:spring-context:4.3.20.RELEASE
sun.reflect.Reflection	public	unknownLib	Class.forName	org.apache.logging.log4j:log4j-api:2.13.2
org.apache.logging.log4j.core.appender.RollingRandomAccessFileAppender	public	org.apache.logging.log4j:log4j-core:2.13.2	Class.forName	org.apache.logging.log4j:log4j-core:2.13.2
org.apache.logging.log4j.core.appender.rewrite.RewriteAppender	public	org.apache.logging.log4j:log4j-core:2.13.2	Class.forName	org.apache.logging.log4j:log4j-core:2.13.2
org.apache.log4j.Priority	public	log4j:log4j:1.2.17	Class.forName	log4j:log4j:1.2.17
