Caller Method	Caller Library	Callee Visibility	Declared Callee Method	Declared Callee Library	Actual Callee Method	Actual Callee Library	Count	Reflective	DynamicProxy	Service Bypass
com.fasterxml.jackson.databind.deser.BeanDeserializerFactory::addBeanProps(Lcom/fasterxml/jackson/databind/DeserializationContext;Lcom/fasterxml/jackson/databind/BeanDescription;Lcom/fasterxml/jackson/databind/deser/BeanDeserializerBuilder;)V	com.fasterxml.jackson.core:jackson-databind:2.13.0	public	com.fasterxml.jackson.annotation.JsonIncludeProperties$Value::getIncluded()Ljava/util/Set;	com.fasterxml.jackson.core:jackson-annotations:2.13.0	com.fasterxml.jackson.annotation.JsonIncludeProperties$Value::getIncluded()Ljava/util/Set;	com.fasterxml.jackson.core:jackson-annotations:2.13.0	20	false	false	
org.owasp.dependencycheck.analyzer.AutoconfAnalyzer::getFileContents(Ljava/io/File;)Ljava/lang/String;	org.owasp:dependency-check-core:6.4.2-SNAPSHOT	public	org.apache.commons.io.FileUtils::readFileToString(Ljava/io/File;Ljava/nio/charset/Charset;)Ljava/lang/String;	commons-io:commons-io:2.11.0	org.apache.commons.io.FileUtils::readFileToString(Ljava/io/File;Ljava/nio/charset/Charset;)Ljava/lang/String;	commons-io:commons-io:2.11.0	4	false	false	
org.owasp.dependencycheck.data.nvdcve.DatabaseManager::determineDatabaseProductName(Ljava/sql/Connection;)Ljava/lang/String;	org.owasp:dependency-check-core:6.4.2-SNAPSHOT	public	java.sql.DatabaseMetaData::getDatabaseProductName()Ljava/lang/String;	java.sql	org.h2.jdbc.JdbcDatabaseMetaData::getDatabaseProductName()Ljava/lang/String;	com.h2database:h2:1.4.199	2	false	false	
org.owasp.dependencycheck.xml.hints.HintParser::parseHints(Ljava/io/InputStream;)V	org.owasp:dependency-check-core:6.4.2-SNAPSHOT	public	org.apache.commons.io.input.BOMInputStream::getBOM()Lorg/apache/commons/io/ByteOrderMark;	commons-io:commons-io:2.11.0	org.apache.commons.io.input.BOMInputStream::getBOM()Lorg/apache/commons/io/ByteOrderMark;	commons-io:commons-io:2.11.0	6	false	false	
org.apache.lucene.analysis.TokenFilter::reset()V	org.apache.lucene:lucene-core:8.10.1	public	org.apache.lucene.analysis.TokenStream::reset()V	org.apache.lucene:lucene-core:8.10.1	org.owasp.dependencycheck.data.lucene.UrlTokenizingFilter::reset()V	org.owasp:dependency-check-core:6.4.2-SNAPSHOT	10	false	false	
org.owasp.dependencycheck.utils.PEParser::readCOFF(Lorg/boris/pecoff4j/io/IDataReader;)Lorg/boris/pecoff4j/COFFHeader;	org.owasp:dependency-check-core:6.4.2-SNAPSHOT	public	org.boris.pecoff4j.COFFHeader::setNumberOfSections(I)V	org.whitesource:pecoff4j:0.0.2.1	org.boris.pecoff4j.COFFHeader::setNumberOfSections(I)V	org.whitesource:pecoff4j:0.0.2.1	1	false	false	
org.owasp.dependencycheck.utils.PEParser::readOptional(Lorg/boris/pecoff4j/io/IDataReader;)Lorg/boris/pecoff4j/OptionalHeader;	org.owasp:dependency-check-core:6.4.2-SNAPSHOT	public	org.boris.pecoff4j.OptionalHeader::setMinorLinkerVersion(I)V	org.whitesource:pecoff4j:0.0.2.1	org.boris.pecoff4j.OptionalHeader::setMinorLinkerVersion(I)V	org.whitesource:pecoff4j:0.0.2.1	1	false	false	
org.owasp.dependencycheck.data.nvdcve.DatabaseManager::ensureSchemaVersion(Ljava/sql/Connection;)V	org.owasp:dependency-check-core:6.4.2-SNAPSHOT	public	java.sql.Connection::prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;	java.sql	org.h2.jdbc.JdbcConnection::prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;	com.h2database:h2:1.4.199	5	false	false	
org.owasp.dependencycheck.utils.XmlUtils::getPrettyParseExceptionInfo(Lorg/xml/sax/SAXParseException;)Ljava/lang/String;	org.owasp:dependency-check-utils:6.4.2-SNAPSHOT	public	org.xml.sax.SAXParseException::getPublicId()Ljava/lang/String;	org.xml.sax	org.xml.sax.SAXParseException::getPublicId()Ljava/lang/String;	org.xml.sax	1	false	false	
org.owasp.dependencycheck.dependency.VulnerableSoftware::compareTo(Ljava/lang/Object;)I	org.owasp:dependency-check-core:6.4.2-SNAPSHOT	public	org.apache.commons.lang3.builder.CompareToBuilder::build()Ljava/lang/Integer;	org.apache.commons:commons-lang3:3.12.0	org.apache.commons.lang3.builder.CompareToBuilder::build()Ljava/lang/Integer;	org.apache.commons:commons-lang3:3.12.0	2	false	false	
