Caller Method	Caller Library	Callee Visibility	Declared Callee Method	Declared Callee Library	Actual Callee Method	Actual Callee Library	Count	Reflective	DynamicProxy	Service Bypass
org.springframework.boot.logging.logback.LogbackLoggingSystem::initialize(Lorg/springframework/boot/logging/LoggingInitializationContext;Ljava/lang/String;Lorg/springframework/boot/logging/LogFile;)V	org.springframework.boot:spring-boot:2.1.9.RELEASE	public	ch.qos.logback.classic.spi.TurboFilterList::remove(Ljava/lang/Object;)Z	ch.qos.logback:logback-classic:1.2.3	ch.qos.logback.classic.spi.TurboFilterList::remove(Ljava/lang/Object;)Z	ch.qos.logback:logback-classic:1.2.3	1	false	false	
org.springframework.boot.actuate.autoconfigure.logging.LogFileWebEndpointAutoConfiguration$LogFileCondition::getMatchOutcome(Lorg/springframework/context/annotation/ConditionContext;Lorg/springframework/core/type/AnnotatedTypeMetadata;)Lorg/springframework/boot/autoconfigure/condition/ConditionOutcome;	org.springframework.boot:spring-boot-actuator-autoconfigure:2.1.9.RELEASE	public	org.springframework.boot.autoconfigure.condition.ConditionMessage$ItemsBuilder::items([Ljava/lang/Object;)Lorg/springframework/boot/autoconfigure/condition/ConditionMessage;	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.boot.autoconfigure.condition.ConditionMessage$ItemsBuilder::items([Ljava/lang/Object;)Lorg/springframework/boot/autoconfigure/condition/ConditionMessage;	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	1	false	false	
org.springframework.beans.factory.config.BeanDefinitionVisitor::visitArray([Ljava/lang/Object;)V	org.springframework:spring-beans:5.1.10.RELEASE	public	org.springframework.util.ObjectUtils::nullSafeEquals(Ljava/lang/Object;Ljava/lang/Object;)Z	org.springframework:spring-core:5.1.10.RELEASE	org.springframework.util.ObjectUtils::nullSafeEquals(Ljava/lang/Object;Ljava/lang/Object;)Z	org.springframework:spring-core:5.1.10.RELEASE	1	false	false	
org.springframework.beans.factory.support.DefaultListableBeanFactory::getBeanNamesForType(Lorg/springframework/core/ResolvableType;)[Ljava/lang/String;	org.springframework:spring-beans:5.1.10.RELEASE	public	org.springframework.core.ResolvableType::resolve()Ljava/lang/Class;	org.springframework:spring-core:5.1.10.RELEASE	org.springframework.core.ResolvableType$1::resolve()Ljava/lang/Class;	org.springframework:spring-core:5.1.10.RELEASE	8	false	false	
org.springframework.boot.SpringApplication::prepareContext(Lorg/springframework/context/ConfigurableApplicationContext;Lorg/springframework/core/env/ConfigurableEnvironment;Lorg/springframework/boot/SpringApplicationRunListeners;Lorg/springframework/boot/ApplicationArguments;Lorg/springframework/boot/Banner;)V	org.springframework.boot:spring-boot:2.1.9.RELEASE	public	org.springframework.context.ConfigurableApplicationContext::getParent()Lorg/springframework/context/ApplicationContext;	org.springframework:spring-context:5.1.10.RELEASE	org.springframework.web.context.support.GenericWebApplicationContext::getParent()Lorg/springframework/context/ApplicationContext;	org.springframework:spring-web:5.1.10.RELEASE	1	false	false	
org.springframework.context.annotation.ConfigurationClassUtils::isLiteConfigurationClass(Lorg/springframework/beans/factory/config/BeanDefinition;)Z	org.springframework:spring-context:5.1.10.RELEASE	public	org.springframework.beans.factory.config.BeanDefinition::getAttribute(Ljava/lang/String;)Ljava/lang/Object;	org.springframework:spring-beans:5.1.10.RELEASE	org.springframework.beans.factory.support.RootBeanDefinition::getAttribute(Ljava/lang/String;)Ljava/lang/Object;	org.springframework:spring-beans:5.1.10.RELEASE	7	false	false	
org.springframework.boot.context.properties.bind.Bindable::withExistingValue(Ljava/lang/Object;)Lorg/springframework/boot/context/properties/bind/Bindable;	org.springframework.boot:spring-boot:2.1.9.RELEASE	public	org.springframework.core.ResolvableType::isArray()Z	org.springframework:spring-core:5.1.10.RELEASE	org.springframework.core.ResolvableType::isArray()Z	org.springframework:spring-core:5.1.10.RELEASE	13	false	false	
org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader::registerBeanDefinitionForImportedConfigurationClass(Lorg/springframework/context/annotation/ConfigurationClass;)V	org.springframework:spring-context:5.1.10.RELEASE	public	org.springframework.beans.factory.support.BeanDefinitionRegistry::registerBeanDefinition(Ljava/lang/String;Lorg/springframework/beans/factory/config/BeanDefinition;)V	org.springframework:spring-beans:5.1.10.RELEASE	org.springframework.beans.factory.support.DefaultListableBeanFactory::registerBeanDefinition(Ljava/lang/String;Lorg/springframework/beans/factory/config/BeanDefinition;)V	org.springframework:spring-beans:5.1.10.RELEASE	156	false	false	
org.springframework.core.type.filter.AbstractTypeHierarchyTraversingFilter::match(Lorg/springframework/core/type/classreading/MetadataReader;Lorg/springframework/core/type/classreading/MetadataReaderFactory;)Z	org.springframework:spring-core:5.1.10.RELEASE	protected	org.springframework.core.type.filter.AbstractTypeHierarchyTraversingFilter::matchSelf(Lorg/springframework/core/type/classreading/MetadataReader;)Z	org.springframework:spring-core:5.1.10.RELEASE	org.springframework.context.annotation.ComponentScanAnnotationParser$1::matchSelf(Lorg/springframework/core/type/classreading/MetadataReader;)Z	org.springframework:spring-context:5.1.10.RELEASE	446	false	false	
org.springframework.context.annotation.AnnotationBeanNameGenerator::determineBeanNameFromAnnotation(Lorg/springframework/beans/factory/annotation/AnnotatedBeanDefinition;)Ljava/lang/String;	org.springframework:spring-context:5.1.10.RELEASE	public	org.springframework.core.type.AnnotationMetadata::getMetaAnnotationTypes(Ljava/lang/String;)Ljava/util/Set;	org.springframework:spring-core:5.1.10.RELEASE	org.springframework.core.type.classreading.AnnotationMetadataReadingVisitor::getMetaAnnotationTypes(Ljava/lang/String;)Ljava/util/Set;	org.springframework:spring-core:5.1.10.RELEASE	655	false	false	
